“Country”,“Year”,“Age”,“Sex”,“N_of_people_convicted”,“Mid_year_population_estimate”
"SCO",2004,73,Female,24,23236
"SCO",2004,74,Female,23,22591
"SCO",2004,75,Female,22,21532
"SCO",2004,76,Female,21,19893
"SCO",2004,77,Female,20,19340
"SCO",2004,78,Female,19,19140
"SCO",2004,79,Female,18,17747
"SCO",2004,80,Female,17,17034
"SCO",2004,81,Female,16,15632
"SCO",2004,82,Female,15,15391
"SCO",2004,83,Female,14,15395
"SCO",2004,84,Female,13,14768
"SCO",2004,85,Female,12,9435
"SCO",2004,86,Female,11,8084
"SCO",2004,87,Female,10,7563
"SCO",2004,88,Female,9,7162
"SCO",2004,89,Female,8,6540
"SCO",2004,90 & over,Female,7,21771
"SCO",2005,16,Female,1100,30968
"SCO",2005,17,Female,1200,31885
"SCO",2005,18,Female,1300,31674
"SCO",2005,19,Female,1400,33611
"SCO",2005,20,Female,1500,34428
"SCO",2005,21,Female,1450,33374
"SCO",2005,22,Female,1400,33633
"SCO",2005,23,Female,1350,33984
"SCO",2005,24,Female,1300,34057
"SCO",2005,25,Female,1250,33189
"SCO",2005,26,Female,1200,31158
"SCO",2005,27,Female,1150,29272
"SCO",2005,28,Female,1100,28416
"SCO",2005,29,Female,1050,30590
"SCO",2005,30,Female,1000,31381
"SCO",2005,31,Female,950,31771
"SCO",2005,32,Female,900,34109
"SCO",2005,33,Female,850,36806
"SCO",2005,34,Female,800,38782
"SCO",2005,35,Female,750,38407
"SCO",2005,36,Female,700,39974
"SCO",2005,37,Female,650,41032
"SCO",2005,38,Female,600,41242
"SCO",2005,39,Female,550,41347
"SCO",2005,40,Female,500,42499
"SCO",2005,41,Female,450,42639
"SCO",2005,42,Female,400,42355
"SCO",2005,43,Female,350,41036
"SCO",2005,44,Female,300,40564
"SCO",2005,45,Female,250,39099
"SCO",2005,46,Female,200,39091
"SCO",2005,47,Female,150,38141
"SCO",2005,48,Female,149,37154
"SCO",2005,49,Female,148,35953
"SCO",2005,50,Female,147,34593
"SCO",2005,51,Female,146,34252
"SCO",2005,52,Female,145,33604
"SCO",2005,53,Female,144,32561
"SCO",2005,54,Female,143,33293
"SCO",2005,55,Female,142,33473
"SCO",2005,56,Female,141,34588
"SCO",2005,57,Female,140,35854
"SCO",2005,58,Female,139,39020
"SCO",2005,59,Female,138,29998
"SCO",2005,60,Female,137,28994
"SCO",2005,61,Female,136,29748
"SCO",2005,62,Female,135,29465
"SCO",2005,63,Female,134,27556
"SCO",2005,64,Female,133,26172
"SCO",2005,65,Female,132,26954
"SCO",2005,66,Female,131,26696
"SCO",2005,67,Female,130,26264
"SCO",2005,68,Female,129,25797
"SCO",2005,69,Female,128,25329
"SCO",2005,70,Female,127,24763
"SCO",2005,71,Female,126,23813
"SCO",2005,72,Female,125,22994
"SCO",2005,73,Female,124,23407
"SCO",2005,74,Female,123,22533
"SCO",2005,75,Female,122,21870
"SCO",2005,76,Female,121,20737
"SCO",2005,77,Female,120,19083
"SCO",2005,78,Female,119,18487
"SCO",2005,79,Female,118,18256
"SCO",2005,80,Female,117,16780
"SCO",2005,81,Female,116,16013
"SCO",2005,82,Female,115,14582
"SCO",2005,83,Female,114,14198
"SCO",2005,84,Female,113,14137
"SCO",2005,85,Female,112,13489
"SCO",2005,86,Female,111,8550
"SCO",2005,87,Female,110,7175
"SCO",2005,88,Female,109,6594
"SCO",2005,89,Female,108,6162
"SCO",2005,90 & over,Female,107,22119
"SCO",2006,16,Female,1200,30946
"SCO",2006,17,Female,1300,31139
"SCO",2006,18,Female,1400,32372
"SCO",2006,19,Female,1500,33861
"SCO",2006,20,Female,1600,34748
"SCO",2006,21,Female,1550,35204
"SCO",2006,22,Female,1500,33319
"SCO",2006,23,Female,1450,33542
"SCO",2006,24,Female,1400,34045
"SCO",2006,25,Female,1350,34135
"SCO",2006,26,Female,1300,33301
"SCO",2006,27,Female,1250,31371
"SCO",2006,28,Female,1200,29539
"SCO",2006,29,Female,1150,28726
"SCO",2006,30,Female,1100,30782
"SCO",2006,31,Female,1050,31588
"SCO",2006,32,Female,1000,31949
"SCO",2006,33,Female,950,34309
"SCO",2006,34,Female,900,37010
"SCO",2006,35,Female,850,38906
"SCO",2006,36,Female,800,38649
"SCO",2006,37,Female,750,40136
"SCO",2006,38,Female,700,41128
"SCO",2006,39,Female,650,41296
"SCO",2006,40,Female,600,41370
"SCO",2006,41,Female,550,42574
"SCO",2006,42,Female,500,42637
"SCO",2006,43,Female,450,42418
"SCO",2006,44,Female,400,41010
"SCO",2006,45,Female,350,40495
"SCO",2006,46,Female,300,39083
"SCO",2006,47,Female,250,39087
"SCO",2006,48,Female,249,38082
"SCO",2006,49,Female,248,37082
"SCO",2006,50,Female,247,35926
"SCO",2006,51,Female,246,34598
"SCO",2006,52,Female,245,34203
"SCO",2006,53,Female,244,33599
"SCO",2006,54,Female,243,32551
"SCO",2006,55,Female,242,33243
"SCO",2006,56,Female,241,33336
"SCO",2006,57,Female,240,34498
"SCO",2006,58,Female,239,35735
"SCO",2006,59,Female,238,38927
"SCO",2006,60,Female,237,29863
"SCO",2006,61,Female,236,28842
"SCO",2006,62,Female,235,29521
"SCO",2006,63,Female,234,29230
"SCO",2006,64,Female,233,27306
"SCO",2006,65,Female,232,25877
"SCO",2006,66,Female,231,26606
"SCO",2006,67,Female,230,26315
"SCO",2006,68,Female,229,25919
"SCO",2006,69,Female,228,25393
"SCO",2006,70,Female,227,24870
"SCO",2006,71,Female,226,24290
"SCO",2006,72,Female,225,23251
"SCO",2006,73,Female,224,22459
"SCO",2006,74,Female,223,22722
"SCO",2006,75,Female,222,21821
"SCO",2006,76,Female,221,21076
"SCO",2006,77,Female,220,19893
"SCO",2006,78,Female,219,18255
"SCO",2006,79,Female,218,17587
"SCO",2006,80,Female,217,17310
"SCO",2006,81,Female,216,15729
"SCO",2006,82,Female,215,14970
"SCO",2006,83,Female,214,13520
"SCO",2006,84,Female,213,13034
"SCO",2006,85,Female,212,12926
"SCO",2006,86,Female,211,12264
"SCO",2006,87,Female,210,7636
"SCO",2006,88,Female,209,6320
"SCO",2006,89,Female,208,5750
"SCO",2006,90 & over,Female,207,22387
"SCO",2007,16,Female,1300,31885
"SCO",2007,17,Female,1400,31618
"SCO",2007,18,Female,1500,31880
"SCO",2007,19,Female,1600,34522
"SCO",2007,20,Female,1700,35201
"SCO",2007,21,Female,1650,34705
"SCO",2007,22,Female,1600,34996
"SCO",2007,23,Female,1550,33586
"SCO",2007,24,Female,1500,33892
"SCO",2007,25,Female,1450,34608
"SCO",2007,26,Female,1400,34452
"SCO",2007,27,Female,1350,33791
"SCO",2007,28,Female,1300,31865
"SCO",2007,29,Female,1250,30026
"SCO",2007,30,Female,1200,29183
"SCO",2007,31,Female,1150,31146
"SCO",2007,32,Female,1100,31948
"SCO",2007,33,Female,1050,32297
"SCO",2007,34,Female,1000,34664
"SCO",2007,35,Female,950,37340
"SCO",2007,36,Female,900,39167
"SCO",2007,37,Female,850,38818
"SCO",2007,38,Female,800,40360
"SCO",2007,39,Female,750,41290
"SCO",2007,40,Female,700,41414
"SCO",2007,41,Female,650,41466
"SCO",2007,42,Female,600,42641
"SCO",2007,43,Female,550,42728
"SCO",2007,44,Female,500,42443
"SCO",2007,45,Female,450,41076
"SCO",2007,46,Female,400,40506
"SCO",2007,47,Female,350,39087
"SCO",2007,48,Female,349,39108
"SCO",2007,49,Female,348,38073
"SCO",2007,50,Female,347,37107
"SCO",2007,51,Female,346,35977
"SCO",2007,52,Female,345,34569
"SCO",2007,53,Female,344,34179
"SCO",2007,54,Female,343,33575
"SCO",2007,55,Female,342,32552
"SCO",2007,56,Female,341,33211
"SCO",2007,57,Female,340,33252
"SCO",2007,58,Female,339,34411
"SCO",2007,59,Female,338,35631
"SCO",2007,60,Female,337,38866
"SCO",2007,61,Female,336,29712
"SCO",2007,62,Female,335,28662
"SCO",2007,63,Female,334,29298
"SCO",2007,64,Female,333,28977
"SCO",2007,65,Female,332,27060
"SCO",2007,66,Female,331,25593
"SCO",2007,67,Female,330,26279
"SCO",2007,68,Female,329,25912
"SCO",2007,69,Female,328,25532
"SCO",2007,70,Female,327,24996
"SCO",2007,71,Female,326,24440
"SCO",2007,72,Female,325,23735
"SCO",2007,73,Female,324,22697
"SCO",2007,74,Female,323,21830
"SCO",2007,75,Female,322,22034
"SCO",2007,76,Female,321,21091
"SCO",2007,77,Female,320,20295
"SCO",2007,78,Female,319,19097
"SCO",2007,79,Female,318,17429
"SCO",2007,80,Female,317,16676
"SCO",2007,81,Female,316,16254
"SCO",2007,82,Female,315,14710
"SCO",2007,83,Female,314,13816
"SCO",2007,84,Female,313,12454
"SCO",2007,85,Female,312,11858
"SCO",2007,86,Female,311,11652
"SCO",2007,87,Female,310,11008
"SCO",2007,88,Female,309,6665
"SCO",2007,89,Female,308,5505
"SCO",2007,90 & over,Female,307,22069
"SCO",2008,16,Female,1400,32414
"SCO",2008,17,Female,1500,32277
"SCO",2008,18,Female,1600,32339
"SCO",2008,19,Female,1700,34373
"SCO",2008,20,Female,1800,35736
"SCO",2008,21,Female,1750,35013
"SCO",2008,22,Female,1700,35066
"SCO",2008,23,Female,1650,34964
"SCO",2008,24,Female,1600,33658
"SCO",2008,25,Female,1550,34238
"SCO",2008,26,Female,1500,34902
"SCO",2008,27,Female,1450,34636
"SCO",2008,28,Female,1400,33978
"SCO",2008,29,Female,1350,32248
"SCO",2008,30,Female,1300,30453
"SCO",2008,31,Female,1250,29487
"SCO",2008,32,Female,1200,31440
"SCO",2008,33,Female,1150,32169
"SCO",2008,34,Female,1100,32608
"SCO",2008,35,Female,1050,34890
"SCO",2008,36,Female,1000,37544
"SCO",2008,37,Female,950,39337
"SCO",2008,38,Female,900,38996
"SCO",2008,39,Female,850,40469
"SCO",2008,40,Female,800,41417
"SCO",2008,41,Female,750,41465
"SCO",2008,42,Female,700,41551
"SCO",2008,43,Female,650,42696
"SCO",2008,44,Female,600,42788
"SCO",2008,45,Female,550,42448
"SCO",2008,46,Female,500,41101
"SCO",2008,47,Female,450,40463
"SCO",2008,48,Female,449,39077
"SCO",2008,49,Female,448,39086
"SCO",2008,50,Female,447,38074
"SCO",2008,51,Female,446,37035
"SCO",2008,52,Female,445,35936
"SCO",2008,53,Female,444,34550
"SCO",2008,54,Female,443,34127
"SCO",2008,55,Female,442,33509
"SCO",2008,56,Female,441,32490
"SCO",2008,57,Female,440,33116
"SCO",2008,58,Female,439,33113
"SCO",2008,59,Female,438,34284
"SCO",2008,60,Female,437,35498
"SCO",2008,61,Female,436,38711
"SCO",2008,62,Female,435,29497
"SCO",2008,63,Female,434,28487
"SCO",2008,64,Female,433,28998
"SCO",2008,65,Female,432,28723
"SCO",2008,66,Female,431,26762
"SCO",2008,67,Female,430,25258
"SCO",2008,68,Female,429,25940
"SCO",2008,69,Female,428,25516
"SCO",2008,70,Female,427,25062
"SCO",2008,71,Female,426,24561
"SCO",2008,72,Female,425,23950
"SCO",2008,73,Female,424,23218
"SCO",2008,74,Female,423,22064
"SCO",2008,75,Female,422,21189
"SCO",2008,76,Female,421,21290
"SCO",2008,77,Female,420,20357
"SCO",2008,78,Female,419,19392
"SCO",2008,79,Female,418,18224
"SCO",2008,80,Female,417,16568
"SCO",2008,81,Female,416,15744
"SCO",2008,82,Female,415,15234
"SCO",2008,83,Female,414,13650
"SCO",2008,84,Female,413,12702
"SCO",2008,85,Female,412,11335
"SCO",2008,86,Female,411,10733
"SCO",2008,87,Female,410,10419
"SCO",2008,88,Female,409,9701
"SCO",2008,89,Female,408,5783
"SCO",2008,90 & over,Female,407,21756
"SCO",2009,16,Female,1500,31655
"SCO",2009,17,Female,1600,34055
"SCO",2009,18,Female,1700,34075
"SCO",2009,19,Female,1800,33621
"SCO",2009,20,Female,1900,34170
"SCO",2009,21,Female,1850,35598
"SCO",2009,22,Female,1800,35490
"SCO",2009,23,Female,1750,35165
"SCO",2009,24,Female,1700,34990
"SCO",2009,25,Female,1650,33811
"SCO",2009,26,Female,1600,34519
"SCO",2009,27,Female,1550,35119
"SCO",2009,28,Female,1500,34864
"SCO",2009,29,Female,1450,34102
"SCO",2009,30,Female,1400,32624
"SCO",2009,31,Female,1350,30666
"SCO",2009,32,Female,1300,29683
"SCO",2009,33,Female,1250,31730
"SCO",2009,34,Female,1200,32478
"SCO",2009,35,Female,1150,32794
"SCO",2009,36,Female,1100,34998
"SCO",2009,37,Female,1050,37727
"SCO",2009,38,Female,1000,39532
"SCO",2009,39,Female,950,39157
"SCO",2009,40,Female,900,40510
"SCO",2009,41,Female,850,41475
"SCO",2009,42,Female,800,41426
"SCO",2009,43,Female,750,41548
"SCO",2009,44,Female,700,42731
"SCO",2009,45,Female,650,42814
"SCO",2009,46,Female,600,42432
"SCO",2009,47,Female,550,41139
"SCO",2009,48,Female,549,40402
"SCO",2009,49,Female,548,38973
"SCO",2009,50,Female,547,39023
"SCO",2009,51,Female,546,38010
"SCO",2009,52,Female,545,36946
"SCO",2009,53,Female,544,35856
"SCO",2009,54,Female,543,34489
"SCO",2009,55,Female,542,34020
"SCO",2009,56,Female,541,33450
"SCO",2009,57,Female,540,32421
"SCO",2009,58,Female,539,32969
"SCO",2009,59,Female,538,32968
"SCO",2009,60,Female,537,34108
"SCO",2009,61,Female,536,35259
"SCO",2009,62,Female,535,38480
"SCO",2009,63,Female,534,29246
"SCO",2009,64,Female,533,28255
"SCO",2009,65,Female,532,28715
"SCO",2009,66,Female,531,28427
"SCO",2009,67,Female,530,26433
"SCO",2009,68,Female,529,24923
"SCO",2009,69,Female,528,25559
"SCO",2009,70,Female,527,25115
"SCO",2009,71,Female,526,24650
"SCO",2009,72,Female,525,24034
"SCO",2009,73,Female,524,23414
"SCO",2009,74,Female,523,22646
"SCO",2009,75,Female,522,21457
"SCO",2009,76,Female,521,20484
"SCO",2009,77,Female,520,20530
"SCO",2009,78,Female,519,19554
"SCO",2009,79,Female,518,18513
"SCO",2009,80,Female,517,17269
"SCO",2009,81,Female,516,15653
"SCO",2009,82,Female,515,14755
"SCO",2009,83,Female,514,14158
"SCO",2009,84,Female,513,12558
"SCO",2009,85,Female,512,11586
"SCO",2009,86,Female,511,10270
"SCO",2009,87,Female,510,9527
"SCO",2009,88,Female,509,9237
"SCO",2009,89,Female,508,8462
"SCO",2009,90 & over,Female,507,21747
"SCO",2010,16,Female,1600,30847
"SCO",2010,17,Female,1700,31812
"SCO",2010,18,Female,1800,34941
"SCO",2010,19,Female,1900,36110
"SCO",2010,20,Female,2000,35076
"SCO",2010,21,Female,1950,35282
"SCO",2010,22,Female,1900,36499
"SCO",2010,23,Female,1850,35768
"SCO",2010,24,Female,1800,35201
"SCO",2010,25,Female,1750,35229
"SCO",2010,26,Female,1700,33969
"SCO",2010,27,Female,1650,34777
"SCO",2010,28,Female,1600,35393
"SCO",2010,29,Female,1550,35019
"SCO",2010,30,Female,1500,34211
"SCO",2010,31,Female,1450,32834
"SCO",2010,32,Female,1400,30892
"SCO",2010,33,Female,1350,29939
"SCO",2010,34,Female,1300,31969
"SCO",2010,35,Female,1250,32670
"SCO",2010,36,Female,1200,32937
"SCO",2010,37,Female,1150,35134
"SCO",2010,38,Female,1100,37905
"SCO",2010,39,Female,1050,39664
"SCO",2010,40,Female,1000,39195
"SCO",2010,41,Female,950,40628
"SCO",2010,42,Female,900,41546
"SCO",2010,43,Female,850,41443
"SCO",2010,44,Female,800,41526
"SCO",2010,45,Female,750,42776
"SCO",2010,46,Female,700,42793
"SCO",2010,47,Female,650,42422
"SCO",2010,48,Female,649,41058
"SCO",2010,49,Female,648,40346
"SCO",2010,50,Female,647,38894
"SCO",2010,51,Female,646,38972
"SCO",2010,52,Female,645,37965
"SCO",2010,53,Female,644,36843
"SCO",2010,54,Female,643,35713
"SCO",2010,55,Female,642,34396
"SCO",2010,56,Female,641,33939
"SCO",2010,57,Female,640,33345
"SCO",2010,58,Female,639,32306
"SCO",2010,59,Female,638,32867
"SCO",2010,60,Female,637,32788
"SCO",2010,61,Female,636,33913
"SCO",2010,62,Female,635,35067
"SCO",2010,63,Female,634,38269
"SCO",2010,64,Female,633,29001
"SCO",2010,65,Female,632,27995
"SCO",2010,66,Female,631,28404
"SCO",2010,67,Female,630,28073
"SCO",2010,68,Female,629,26105
"SCO",2010,69,Female,628,24530
"SCO",2010,70,Female,627,25121
"SCO",2010,71,Female,626,24653
"SCO",2010,72,Female,625,24148
"SCO",2010,73,Female,624,23497
"SCO",2010,74,Female,623,22841
"SCO",2010,75,Female,622,22060
"SCO",2010,76,Female,621,20769
"SCO",2010,77,Female,620,19823
"SCO",2010,78,Female,619,19807
"SCO",2010,79,Female,618,18664
"SCO",2010,80,Female,617,17560
"SCO",2010,81,Female,616,16317
"SCO",2010,82,Female,615,14750
"SCO",2010,83,Female,614,13766
"SCO",2010,84,Female,613,13089
"SCO",2010,85,Female,612,11488
"SCO",2010,86,Female,611,10485
"SCO",2010,87,Female,610,9208
"SCO",2010,88,Female,609,8425
"SCO",2010,89,Female,608,8137
"SCO",2010,90 & over,Female,607,24274
"SCO",2011,16,Female,1700,30055
"SCO",2011,17,Female,1800,31165
"SCO",2011,18,Female,1900,33036
"SCO",2011,19,Female,2000,36620
"SCO",2011,20,Female,2100,37513
"SCO",2011,21,Female,2050,36386
"SCO",2011,22,Female,2000,36450
"SCO",2011,23,Female,1950,37038
"SCO",2011,24,Female,1900,36098
"SCO",2011,25,Female,1850,35492
"SCO",2011,26,Female,1800,35491
"SCO",2011,27,Female,1750,34274
"SCO",2011,28,Female,1700,35002
"SCO",2011,29,Female,1650,35698
"SCO",2011,30,Female,1600,35146
"SCO",2011,31,Female,1550,34479
"SCO",2011,32,Female,1500,33073
"SCO",2011,33,Female,1450,31212
"SCO",2011,34,Female,1400,30232
"SCO",2011,35,Female,1350,32242
"SCO",2011,36,Female,1300,32892
"SCO",2011,37,Female,1250,33168
"SCO",2011,38,Female,1200,35265
"SCO",2011,39,Female,1150,38065
"SCO",2011,40,Female,1100,39755
"SCO",2011,41,Female,1050,39275
"SCO",2011,42,Female,1000,40695
"SCO",2011,43,Female,950,41588
"SCO",2011,44,Female,900,41478
"SCO",2011,45,Female,850,41500
"SCO",2011,46,Female,800,42830
"SCO",2011,47,Female,750,42788
"SCO",2011,48,Female,749,42389
"SCO",2011,49,Female,748,41054
"SCO",2011,50,Female,747,40323
"SCO",2011,51,Female,746,38809
"SCO",2011,52,Female,745,38896
"SCO",2011,53,Female,744,37861
"SCO",2011,54,Female,743,36731
"SCO",2011,55,Female,742,35637
"SCO",2011,56,Female,741,34292
"SCO",2011,57,Female,740,33842
"SCO",2011,58,Female,739,33239
"SCO",2011,59,Female,738,32154
"SCO",2011,60,Female,737,32717
"SCO",2011,61,Female,736,32585
"SCO",2011,62,Female,735,33718
"SCO",2011,63,Female,734,34827
"SCO",2011,64,Female,733,37988
"SCO",2011,65,Female,732,28758
"SCO",2011,66,Female,731,27718
"SCO",2011,67,Female,730,28097
"SCO",2011,68,Female,729,27702
"SCO",2011,69,Female,728,25723
"SCO",2011,70,Female,727,24164
"SCO",2011,71,Female,726,24691
"SCO",2011,72,Female,725,24184
"SCO",2011,73,Female,724,23655
"SCO",2011,74,Female,723,23009
"SCO",2011,75,Female,722,22244
"SCO",2011,76,Female,721,21406
"SCO",2011,77,Female,720,20067
"SCO",2011,78,Female,719,19046
"SCO",2011,79,Female,718,18993
"SCO",2011,80,Female,717,17802
"SCO",2011,81,Female,716,16639
"SCO",2011,82,Female,715,15284
"SCO",2011,83,Female,714,13764
"SCO",2011,84,Female,713,12725
"SCO",2011,85,Female,712,11956
"SCO",2011,86,Female,711,10446
"SCO",2011,87,Female,710,9487
"SCO",2011,88,Female,709,8188
"SCO",2011,89,Female,708,7441
"SCO",2011,90 & over,Female,707,26117
"SCO",2012,16,Female,1800,29672
"SCO",2012,17,Female,1900,30226
"SCO",2012,18,Female,2000,32141
"SCO",2012,19,Female,2100,34363
"SCO",2012,20,Female,2200,37578
"SCO",2012,21,Female,2150,38295
"SCO",2012,22,Female,2100,37065
"SCO",2012,23,Female,2050,36508
"SCO",2012,24,Female,2000,36746
"SCO",2012,25,Female,1950,36013
"SCO",2012,26,Female,1900,35392
"SCO",2012,27,Female,1850,35533
"SCO",2012,28,Female,1800,34331
"SCO",2012,29,Female,1750,35044
"SCO",2012,30,Female,1700,35749
"SCO",2012,31,Female,1650,35185
"SCO",2012,32,Female,1600,34552
"SCO",2012,33,Female,1550,32996
"SCO",2012,34,Female,1500,31199
"SCO",2012,35,Female,1450,30243
"SCO",2012,36,Female,1400,32286
"SCO",2012,37,Female,1350,32944
"SCO",2012,38,Female,1300,33118
"SCO",2012,39,Female,1250,35259
"SCO",2012,40,Female,1200,38025
"SCO",2012,41,Female,1150,39777
"SCO",2012,42,Female,1100,39221
"SCO",2012,43,Female,1050,40668
"SCO",2012,44,Female,1000,41583
"SCO",2012,45,Female,950,41445
"SCO",2012,46,Female,900,41474
"SCO",2012,47,Female,850,42793
"SCO",2012,48,Female,849,42732
"SCO",2012,49,Female,848,42321
"SCO",2012,50,Female,847,40980
"SCO",2012,51,Female,846,40255
"SCO",2012,52,Female,845,38679
"SCO",2012,53,Female,844,38805
"SCO",2012,54,Female,843,37747
"SCO",2012,55,Female,842,36621
"SCO",2012,56,Female,841,35524
"SCO",2012,57,Female,840,34169
"SCO",2012,58,Female,839,33673
"SCO",2012,59,Female,838,33103
"SCO",2012,60,Female,837,32025
"SCO",2012,61,Female,836,32486
"SCO",2012,62,Female,835,32321
"SCO",2012,63,Female,834,33485
"SCO",2012,64,Female,833,34524
"SCO",2012,65,Female,832,37630
"SCO",2012,66,Female,831,28422
"SCO",2012,67,Female,830,27338
"SCO",2012,68,Female,829,27723
"SCO",2012,69,Female,828,27285
"SCO",2012,70,Female,827,25294
"SCO",2012,71,Female,826,23727
"SCO",2012,72,Female,825,24167
"SCO",2012,73,Female,824,23668
"SCO",2012,74,Female,823,23058
"SCO",2012,75,Female,822,22378
"SCO",2012,76,Female,821,21634
"SCO",2012,77,Female,820,20635
"SCO",2012,78,Female,819,19317
"SCO",2012,79,Female,818,18240
"SCO",2012,80,Female,817,18186
"SCO",2012,81,Female,816,16854
"SCO",2012,82,Female,815,15639
"SCO",2012,83,Female,814,14265
"SCO",2012,84,Female,813,12770
"SCO",2012,85,Female,812,11771
"SCO",2012,86,Female,811,10847
"SCO",2012,87,Female,810,9384
"SCO",2012,88,Female,809,8392
"SCO",2012,89,Female,808,7105
"SCO",2012,90 & over,Female,807,27066
